"matinh","mahuyen","maxa","year","mean_pos_WI"
1,6,223,2016,3.01556008699996
1,6,223,2019,3.00315428356175
1,6,226,2016,3.0342734307937
1,6,226,2019,2.98826575227609
1,6,229,2016,2.76198700768723
1,6,229,2019,3.00056866380409
1,6,232,2016,3.02720598491217
1,6,232,2019,3.01105454718933
1,6,235,2016,2.98154299351793
1,6,235,2019,3.00179495027628
1,6,238,2016,2.83697087887569
1,6,238,2019,2.91099594957953
1,7,241,2019,3.01195179878655
1,7,244,2016,3.13353670285139
1,7,244,2019,3.0120405288238
1,7,247,2019,3.01346560911752
1,7,250,2019,2.98875264731209
1,7,253,2016,3.12503086520177
1,7,253,2019,2.96204110321059
1,7,256,2016,3.06973768159435
1,7,256,2019,3.03589133391176
1,7,259,2019,3.01036515471117
1,7,262,2016,3.04901346436115
1,7,262,2019,3.00168071590646
1,7,265,2016,3.10033003849218
1,7,265,2019,3.01065150165922
1,7,268,2016,3.07815026224766
1,7,268,2019,2.96085332376632
1,7,271,2016,3.13096719510656
1,7,271,2019,2.97864691440866
1,7,274,2019,2.9917377143944
1,7,277,2016,3.1224075550047
1,7,277,2019,2.9911015568121
1,7,280,2016,3.04944128054456
1,7,280,2019,2.92314799184573
1,7,283,2016,3.06650632152825
1,7,283,2019,3.03405481688709
1,7,286,2016,3.07840129391426
1,7,286,2019,2.99514958368363
1,7,289,2019,3.00336118490061
1,7,292,2016,3.13432165715534
1,7,292,2019,3.01116619451768
1,7,295,2016,3.09480724038993
1,7,295,2019,2.99451002207543
1,7,298,2016,3.00271100936968
1,7,298,2019,3.01439401146914
1,8,301,2016,3.08362018744575
1,8,301,2019,2.90925344771168
1,8,304,2016,3.03172014343018
1,8,304,2019,2.90960631482986
1,8,307,2016,3.06242330980709
1,8,307,2019,2.93973766382605
1,8,310,2016,3.11126419754516
1,8,310,2019,3.03644521222202
1,8,313,2016,3.06883415003878
1,8,313,2019,2.98825550851477
1,8,316,2016,3.09811710468865
1,8,316,2019,2.98764571213837
1,8,319,2016,3.12835572437772
1,8,319,2019,2.96792462029363
1,8,322,2016,3.10461711225562
1,8,322,2019,2.85463570713452
1,8,325,2016,3.11681345712437
1,8,325,2019,2.93890565326757
1,8,328,2016,3.09909547841058
1,8,328,2019,2.93462948749083
1,8,331,2016,3.09754415369776
1,8,331,2019,2.96750544999037
1,8,334,2016,3.07051681952489
1,8,334,2019,3.01923327700978
1,8,337,2016,3.13597414003265
1,8,337,2019,3.0185350617543
1,8,340,2016,3.08402712008653
1,8,340,2019,3.03520098017657
1,9,343,2016,2.93092792612352
1,9,343,2019,2.97897118000852
1,9,346,2016,2.96243397849655
1,9,346,2019,3.02634924410293
1,9,349,2016,3.0508393361363
1,9,349,2019,3.01223316249139
1,9,352,2016,3.05236109618612
1,9,352,2019,3.04085377010654
1,9,355,2016,3.03589335157943
1,9,355,2019,3.04119615733877
1,9,358,2016,2.87081540321826
1,9,358,2019,2.98453445143811
1,9,361,2016,2.9583608760408
1,9,361,2019,2.99919617577208
1,9,364,2016,2.97724784044288
1,9,364,2019,2.91490643871729
1,9,367,2016,3.07895508402283
1,9,367,2019,2.98008784693651
1,9,370,2016,2.8774075482007
1,9,370,2019,2.94356855008941
1,9,373,2019,3.03656901664087
1,16,376,2016,3.2944531028821
1,16,376,2019,3.02343461161394
1,16,379,2016,2.85584322225587
1,16,379,2019,2.84309678383238
1,16,382,2019,2.9619340671897
1,16,385,2016,2.90674498960354
1,16,385,2019,2.97095873637104
1,16,388,2016,3.0224716639517
1,16,388,2019,2.93343049833172
1,16,391,2019,2.92456923250591
1,16,394,2016,3.01816268305579
1,16,394,2019,2.97579231369291
1,16,397,2016,2.91343886085019
1,16,397,2019,2.970461599634
1,16,400,2019,2.97795069709172
1,16,403,2016,3.17455984719396
1,16,403,2019,2.94688853212421
1,16,406,2016,2.90298613143229
1,16,406,2019,2.98807087614318
1,16,409,2016,3.17553282300099
1,16,409,2019,3.00488019244047
1,16,412,2019,2.92136430323217
1,16,415,2016,2.89160805406105
1,16,415,2019,2.94247340194792
1,16,418,2016,3.14317423415943
1,16,418,2019,3.00355181561358
1,16,421,2019,2.92963198300509
1,16,424,2016,2.81732974801888
1,16,424,2019,2.96577062344807
1,16,427,2016,3.12320166242875
1,16,427,2019,2.96184819025684
1,16,430,2019,2.96845691048365
1,16,433,2016,3.04671081763502
1,16,433,2019,2.98216069279792
1,16,436,2016,3.0267889570999
1,16,436,2019,2.97560158862635
1,16,439,2019,2.96475063429191
1,16,442,2016,3.25959006238488
1,16,442,2019,3.02698794057676
1,16,445,2016,3.20536911421632
1,16,445,2019,2.97676110397783
1,16,448,2019,2.99831136552579
1,16,451,2016,3.17188376737567
1,16,451,2019,2.92185345739307
1,17,454,2016,2.96489023909169
1,17,454,2019,2.99704898808078
1,17,457,2016,2.92261886658184
1,17,457,2019,2.97413243372729
1,17,460,2016,2.8208103648623
1,17,460,2019,2.96200673707676
1,17,463,2016,2.96267528732023
1,17,463,2019,2.98863621362115
1,17,466,2016,2.94552793510124
1,17,466,2019,3.00240487338601
1,17,469,2016,2.91283814566504
1,17,469,2019,2.95310395054163
1,17,472,2016,2.91578644193213
1,17,472,2019,2.99919277015205
1,17,475,2019,2.99851609985257
1,17,478,2016,2.95873688718412
1,17,478,2019,2.98264718546814
1,17,481,2016,2.90402174854785
1,17,481,2019,2.97510336769514
1,17,484,2016,2.93020571912306
1,17,484,2019,3.02037303586263
1,17,487,2016,2.96867534221555
1,17,487,2019,2.96101427956871
1,17,490,2016,2.87316162498215
1,17,490,2019,3.0037466988095
1,17,493,2016,2.68992755410317
1,17,493,2019,2.62662192376295
1,17,496,2016,2.75968462732494
1,17,496,2019,2.97285433481034
1,17,499,2016,3.00116530480916
1,17,499,2019,2.8165072892337
1,17,502,2016,3.02169046360534
1,17,502,2019,2.99626548461945
1,17,505,2016,2.89927639631693
1,17,505,2019,2.95793326482195
1,17,508,2016,2.93841719684032
1,17,508,2019,2.89140351213398
1,17,511,2016,2.93299769058304
1,17,511,2019,3.00945121238979
1,17,514,2019,2.72974059694727
1,17,517,2016,2.84160469919224
1,17,517,2019,2.94988891137723
1,17,520,2019,2.96695420436536
1,17,523,2016,2.92090939801253
1,17,523,2019,2.99490118531791
1,18,526,2016,3.07305919341335
1,18,526,2019,2.97344919544002
1,18,529,2016,2.94261783327714
1,18,529,2019,2.99651264654398
1,18,532,2016,3.01418894362606
1,18,532,2019,3.0159853277654
1,18,535,2016,3.04916655962602
1,18,535,2019,3.03943053341853
1,18,538,2016,2.82226379082595
1,18,538,2019,2.98385239557278
1,18,541,2019,3.02425927622064
1,18,544,2016,2.90459184511393
1,18,544,2019,2.95154805891461
1,18,547,2019,2.95234153431787
1,18,550,2016,2.5074044361592
1,18,550,2019,2.80546329521375
1,18,553,2016,3.0561573746287
1,18,553,2019,3.00376348154298
1,18,556,2019,3.03178881574484
1,18,559,2016,2.96043876194058
1,18,559,2019,2.8848343419266
1,18,562,2016,2.84912966996669
1,18,562,2019,2.9348076417496
1,18,565,2016,2.95205341892565
1,18,565,2019,2.61587740052299
1,18,568,2019,2.94046995707659
1,18,571,2016,2.99981594401984
1,18,571,2019,2.96008632528906
1,18,574,2016,2.97111438391446
1,18,574,2019,3.00486780110508
1,18,577,2019,3.01687624768753
1,18,580,2016,2.9895795359341
1,18,580,2019,2.98394848426223
1,18,583,2016,3.0589900609994
1,18,583,2019,3.01191893489726
1,18,586,2019,2.89967774781217
1,18,589,2019,2.88048769330914
1,19,592,2016,3.00672440439966
1,19,592,2019,2.94484641773223
1,19,622,2016,3.0502024741302
1,19,622,2019,2.92508989912074
1,19,623,2016,2.42841613773219
1,19,623,2019,2.55701000561686
1,19,625,2016,2.8611770570467
1,19,625,2019,2.80210380170835
1,19,626,2016,2.94251754220478
1,19,626,2019,2.98493642106135
1,19,628,2016,3.09164850466902
1,19,628,2019,2.94684897692058
1,19,631,2016,3.09285916267835
1,19,631,2019,2.9086123299189
1,19,632,2016,3.06072496633179
1,19,632,2019,2.91131940705592
1,19,634,2016,3.05884732369839
1,19,634,2019,2.94846321070462
1,19,637,2016,3.14151725831946
1,19,637,2019,2.91439107383031
1,20,640,2016,3.11648202892184
1,20,640,2019,2.97170257169592
1,20,643,2016,3.12005868569515
1,20,643,2019,2.993231252868
1,20,646,2016,3.15836035423433
1,20,646,2019,2.94710550067413
1,20,649,2016,3.09027624487582
1,20,649,2019,2.90496854419371
1,20,652,2016,2.92578988872189
1,20,652,2019,2.997208295514
1,20,655,2019,2.93719689830167
1,20,658,2016,2.99987513095759
1,20,658,2019,2.92168138964232
1,20,661,2019,2.79480080626358
1,20,664,2016,3.11030800921603
1,20,664,2019,2.95444802195973
1,20,667,2016,2.9669498434014
1,20,667,2019,3.00309088108704
1,20,670,2019,2.97038097498083
1,20,673,2016,2.94073341923225
1,20,673,2019,2.9674968438051
1,20,676,2016,2.69937781531899
1,20,676,2019,2.93665469599125
1,20,679,2019,2.97438556303272
1,20,682,2016,3.01356394974276
1,20,682,2019,2.99732889432117
1,20,685,2016,3.0742226274196
1,20,685,2019,2.88540730376249
1,21,595,2016,2.92441103888645
1,21,595,2019,2.92099558916713
1,21,598,2016,2.85334141083822
1,21,598,2019,2.88830019597143
1,21,601,2016,2.77266438397259
1,21,601,2019,2.94520769787689
1,21,602,2016,2.4112756141714
1,21,602,2019,2.69778844453433
1,21,604,2016,2.88661660756846
1,21,604,2019,2.84849672690649
1,21,607,2016,2.84734722104173
1,21,607,2019,2.81183305970923
1,21,610,2016,2.89394070268314
1,21,610,2019,2.98018291777878
1,21,611,2016,2.98891345898914
1,21,611,2019,2.96216630641191
1,21,613,2016,2.61560253411705
1,21,613,2019,2.62677485066747
1,21,616,2016,2.72392138974416
1,21,616,2019,2.90577540862495
1,21,617,2016,2.60815309777089
1,21,617,2019,2.84273019726044
1,21,619,2016,2.8380826909189
1,21,619,2019,2.82590889314194
1,21,620,2016,2.63527607973267
1,21,620,2019,2.70557791411943
1,250,8973,2016,2.86347269146698
1,250,8973,2019,2.68907039942253
1,250,8974,2019,2.96724234021816
1,250,8977,2016,3.13940240413893
1,250,8977,2019,2.98539600031624
1,250,8980,2016,3.10745170697866
1,250,8980,2019,2.98191504693546
1,250,8983,2019,2.96977863853532
1,250,8986,2016,3.00903988188059
1,250,8986,2019,2.98439376156509
1,250,8989,2016,3.09370192625348
1,250,8989,2019,2.75201137112421
1,250,8992,2016,3.18673961462058
1,250,8992,2019,2.93410862673502
1,250,8995,2019,2.94571884567122
1,250,8998,2016,3.09697096020839
1,250,8998,2019,2.97305114457065
1,250,9001,2019,2.96914118612139
1,250,9004,2016,2.87597073865186
1,250,9004,2019,2.97427128901003
1,250,9007,2019,2.95182133356027
1,250,9010,2016,3.2111229056664
1,250,9010,2019,3.00678831491496
1,250,9013,2016,3.08664911584936
1,250,9013,2019,2.98082293670141
1,250,9016,2019,2.98435288974012
1,250,9019,2016,3.12166146166593
1,250,9019,2019,2.99138864766834
1,250,9022,2016,3.1112528151437
1,250,9022,2019,3.02562941916429
1,268,9538,2016,2.98307070159393
1,268,9538,2019,3.01093693014502
1,268,9541,2016,3.00201741393307
1,268,9541,2019,2.95980174361993
1,268,9542,2016,3.02102926146759
1,268,9542,2019,2.98334196170882
1,268,9544,2016,2.90141850562749
1,268,9544,2019,2.99704031603416
1,268,9547,2016,3.03206755088725
1,268,9547,2019,3.00925100027327
1,268,9550,2016,2.92724260889186
1,268,9550,2019,3.01522700573635
1,268,9551,2016,2.95102107834406
1,268,9551,2019,3.01256387240346
1,268,9552,2016,3.01935613423693
1,268,9552,2019,3.01928117298213
1,268,9553,2016,3.05232059107437
1,268,9553,2019,3.01347540173494
1,268,9556,2019,3.00600333379877
1,268,9562,2016,2.8120222138772
1,268,9562,2019,2.99635291574408
1,268,9565,2016,2.91449329703304
1,268,9565,2019,3.01948076052934
1,268,9568,2016,2.93577822753605
1,268,9568,2019,2.92696504611084
1,268,9571,2016,2.85599004027978
1,268,9571,2019,2.99138633375803
1,268,9886,2016,2.96696396675963
1,268,9886,2019,2.98217840598544
1,268,10117,2016,2.83277134046961
1,268,10117,2019,2.97660938436877
1,268,10123,2016,2.96002118708691
1,268,10123,2019,2.98258772861914
1,269,9574,2019,2.94088571392704
1,269,9577,2016,2.97040063439279
1,269,9577,2019,2.9960788621848
1,269,9580,2019,2.96623125502366
1,269,9583,2019,2.95503032864076
1,269,9586,2016,2.94909936594477
1,269,9586,2019,3.00337831246896
1,269,9589,2016,2.92124171289469
1,269,9589,2019,2.89857316945034
1,269,9592,2019,2.94631674647178
1,269,9595,2019,2.92854424838379
1,269,9598,2016,2.65086624344511
1,269,9598,2019,2.88277807333804
1,269,9601,2016,2.96570535686158
1,269,9601,2019,2.95869835512203
1,269,9604,2019,2.90092817120245
1,269,9607,2019,2.92834111273214
1,269,9610,2016,2.74000321779737
1,269,9610,2019,2.82209558609468
1,269,9613,2016,2.80635495088876
1,269,9613,2019,2.88806407336793
1,269,9616,2019,2.91864602876788
1,271,9619,2016,2.70987284491598
1,271,9619,2019,2.8807973783386
1,271,9625,2016,2.62203003076398
1,271,9625,2019,2.86745552309088
1,271,9628,2019,2.80220098011604
1,271,9631,2016,2.82485581886285
1,271,9631,2019,2.88497613521714
1,271,9634,2016,2.76351160490726
1,271,9634,2019,2.82903251130249
1,271,9637,2019,2.78360838035409
1,271,9640,2019,2.91167655720857
1,271,9643,2016,2.76668746256088
1,271,9643,2019,2.77270245932873
1,271,9646,2019,2.88320977556132
1,271,9649,2019,2.82086013171469
1,271,9652,2016,2.58038941269243
1,271,9652,2019,2.86424507948349
1,271,9655,2016,2.68721387462935
1,271,9655,2019,2.7711587188039
1,271,9658,2019,2.59215654818812
1,271,9661,2019,2.83769153036516
1,271,9664,2016,2.6506719263117
1,271,9664,2019,2.84408324881719
1,271,9667,2019,2.89461347280969
1,271,9670,2016,2.7002809693332
1,271,9670,2019,2.73346533274031
1,271,9673,2016,3.00856041204735
1,271,9673,2019,2.79847034363241
1,271,9676,2019,2.88135402297495
1,271,9679,2019,2.92874090165299
1,271,9682,2016,2.7572408961146
1,271,9682,2019,2.81510075594503
1,271,9685,2019,2.93801530749402
1,271,9688,2016,2.857969627309
1,271,9688,2019,2.8755543664503
1,271,9691,2019,2.98356256298313
1,271,9694,2016,2.87308995608891
1,271,9694,2019,2.81718646408847
1,271,9697,2016,2.89861987465517
1,271,9697,2019,2.72478890068648
1,271,9700,2016,2.7346665362165
1,271,9700,2019,2.86681977567939
1,271,9703,2019,2.45935624616657
1,271,9706,2019,2.87766828698078
1,271,9709,2016,2.77670367608925
1,271,9709,2019,2.72269599934828
1,271,9712,2019,2.77047769709513
1,272,9715,2019,2.9608551700402
1,272,9718,2019,2.44828091896824
1,272,9721,2016,2.76698128841776
1,272,9721,2019,2.69988991533922
1,272,9724,2019,2.76140768760048
1,272,9727,2019,2.7927572026683
1,272,9730,2016,2.80769177913588
1,272,9730,2019,2.79516451854411
1,272,9733,2019,2.82824789909056
1,272,9736,2019,2.91441393129159
1,272,9739,2016,3.08806310657908
1,272,9739,2019,2.88780419029878
1,272,9742,2016,2.83369917064202
1,272,9742,2019,2.91868526732533
1,272,9745,2019,2.78862137034708
1,272,9748,2019,2.9235196075899
1,272,9751,2016,2.59774133735271
1,272,9751,2019,2.5999312414879
1,272,9754,2019,2.81320077759991
1,272,9757,2016,2.70152346619269
1,272,9757,2019,2.80720482819105
1,272,9760,2019,2.85546420650324
1,272,9763,2016,2.82992488985788
1,272,9763,2019,2.64593128999314
1,272,9766,2019,2.82659735645026
1,272,9769,2016,2.83053329257194
1,272,9769,2019,2.85235261011794
1,272,9772,2019,2.82459301895632
1,272,9775,2016,2.92341750449181
1,272,9775,2019,2.97532915393972
1,272,9778,2016,2.89298930654815
1,272,9778,2019,2.87884815729057
1,272,9781,2019,2.87596441194572
1,273,9784,2016,2.86252992210227
1,273,9784,2019,2.97630920773613
1,273,9787,2016,2.72150506576805
1,273,9787,2019,2.64154009710761
1,273,9790,2019,2.81767021018765
1,273,9793,2016,2.73350149673162
1,273,9793,2019,2.89805430837113
1,273,9796,2019,2.89901050214765
1,273,9799,2016,2.76935520849722
1,273,9799,2019,2.910193561811
1,273,9802,2019,2.97681417033305
1,273,9805,2016,2.61467200126932
1,273,9805,2019,2.88637532093167
1,273,9808,2019,2.95309503723486
1,273,9811,2016,2.34056860334218
1,273,9811,2019,2.82866221038898
1,273,9814,2019,2.92522743559623
1,273,9817,2016,2.78955974026423
1,273,9817,2019,2.91358025211883
1,273,9820,2016,2.69567196181219
1,273,9820,2019,2.88411195833495
1,273,9823,2019,2.98683487281188
1,273,9826,2019,2.90296563245806
1,273,9829,2016,2.5968568119049
1,273,9829,2019,2.87417831321866
1,274,9832,2019,3.01479583323788
1,274,9835,2019,2.92282225164484
1,274,9838,2016,2.99568973422109
1,274,9838,2019,2.79711176032568
1,274,9841,2016,2.80892160538188
1,274,9841,2019,2.78889816076349
1,274,9844,2019,2.78249652687022
1,274,9847,2016,2.79450826263206
1,274,9847,2019,2.99469337052212
1,274,9850,2016,2.5772112543094
1,274,9850,2019,2.74746074977437
1,274,9853,2016,2.92626325094326
1,274,9853,2019,2.91360462441119
1,274,9856,2019,2.93782781241552
1,274,9859,2016,2.85212192227504
1,274,9859,2019,2.88703544032201
1,274,9862,2019,2.99338681976357
1,274,9865,2016,2.7974695794389
1,274,9865,2019,2.92010727820224
1,274,9868,2019,2.8606253770256
1,274,9871,2019,2.75295243807978
1,274,9874,2016,2.81224783210579
1,274,9874,2019,2.83349149287748
1,274,9877,2016,3.09842122229201
1,274,9877,2019,3.02905826556357
1,274,9880,2016,3.1209170245886
1,274,9880,2019,2.90140390155057
1,274,9883,2016,3.10337491858898
1,274,9883,2019,2.98372013166671
1,274,9889,2016,3.12131335624465
1,274,9889,2019,2.99811782592125
1,274,9892,2019,2.95985308383656
1,275,4939,2019,2.94865468641427
1,275,9895,2016,2.99526324606932
1,275,9895,2019,3.03804099098623
1,275,9898,2016,2.44099041295562
1,275,9898,2019,2.92327283016003
1,275,9901,2016,2.50307270675709
1,275,9901,2019,2.86717208211767
1,275,9904,2019,2.97642496447458
1,275,9907,2019,2.92695344109818
1,275,9910,2016,2.90927041331808
1,275,9910,2019,2.96192656146332
1,275,9913,2016,2.77551026936454
1,275,9913,2019,2.96903824352309
1,275,9916,2019,2.99463842211928
1,275,9919,2016,2.69962110825559
1,275,9919,2019,2.8813015705291
1,275,9922,2019,2.98346025551789
1,275,9925,2019,2.93872091982561
1,275,9928,2016,2.4340696971685
1,275,9928,2019,2.98842541760192
1,275,9931,2019,2.98744687707223
1,275,9934,2016,2.73146635309105
1,275,9934,2019,2.97659677120686
1,275,9937,2019,2.96397994342862
1,275,9940,2019,2.97796629793061
1,275,9943,2016,2.6691856724841
1,275,9943,2019,2.91498717276624
1,275,9946,2019,2.91942433374122
1,275,9949,2016,2.67960030475854
1,275,9949,2019,2.94876293351516
1,275,9952,2019,2.90312003903758
1,276,4927,2019,2.68919141517496
1,276,4930,2019,2.92822473176469
1,276,4936,2019,2.86533319753378
1,276,9955,2019,2.88224436703014
1,276,9958,2019,2.81437826689892
1,276,9961,2019,2.79934041107174
1,276,9964,2019,2.86743677322033
1,276,9967,2019,2.89887228641053
1,276,9970,2019,2.92463454463246
1,276,9973,2019,2.96019728622569
1,276,9976,2019,2.88782267052053
1,276,9979,2019,2.95280614667939
1,276,9982,2019,2.81932021349304
1,276,9985,2019,2.9315113664307
1,276,9988,2019,2.80714804088894
1,276,9991,2019,2.83828034942799
1,276,9994,2019,2.96595433399318
1,276,9997,2019,2.94893638164734
1,276,10000,2019,2.89839359604261
1,276,10003,2019,2.78195895714007
1,276,10006,2019,2.95102343028876
1,276,10009,2019,2.77653982789272
1,276,10012,2019,2.87113519687537
1,277,10015,2019,2.97054287104242
1,277,10018,2016,3.01575807951438
1,277,10018,2019,2.95482588112037
1,277,10021,2016,2.72265982525084
1,277,10021,2019,2.94521706290189
1,277,10024,2019,2.92458035307761
1,277,10027,2016,2.65222956353685
1,277,10027,2019,2.85665624813517
1,277,10030,2019,2.86316083041726
1,277,10033,2016,2.86816400183658
1,277,10033,2019,2.92770824835342
1,277,10039,2016,2.87665505429303
1,277,10039,2019,2.91841034458596
1,277,10042,2019,2.88303749551175
1,277,10045,2016,2.75631994571406
1,277,10045,2019,2.95395778485575
1,277,10048,2016,2.50040672294273
1,277,10048,2019,2.9259595466109
1,277,10051,2019,2.83665544740792
1,277,10054,2019,2.91987665160568
1,277,10057,2016,2.92461589202357
1,277,10057,2019,2.96249576472098
1,277,10060,2016,2.58718581674768
1,277,10060,2019,2.87088904815237
1,277,10063,2019,2.73244060446019
1,277,10066,2016,2.67918833287539
1,277,10066,2019,2.88303053459569
1,277,10069,2019,2.78748510158302
1,277,10072,2016,2.72382600471287
1,277,10072,2019,2.87121527974572
1,277,10075,2019,2.90433555651411
1,277,10078,2016,2.75908357363494
1,277,10078,2019,2.95194837595293
1,277,10081,2016,2.90363152376471
1,277,10081,2019,2.83858411150509
1,277,10084,2019,2.89586424626761
1,277,10087,2016,2.77678155143919
1,277,10087,2019,2.92318927150972
1,277,10090,2019,2.86068206086099
1,277,10093,2019,2.83090361048583
1,277,10096,2016,2.64990983270058
1,277,10096,2019,2.9521089954958
1,277,10099,2019,2.88979199243248
1,277,10102,2016,2.54524685758956
1,277,10102,2019,2.86324648045929
1,277,10105,2019,2.89552450318141
1,277,10108,2019,2.87855765609435
1,277,10111,2016,2.70000969595407
1,277,10111,2019,2.98002564999189
1,278,10114,2016,2.36896397001282
1,278,10114,2019,2.9690884340773
1,278,10120,2019,2.97953367885153
1,278,10126,2016,2.45920827753989
1,278,10126,2019,2.91502007925687
1,278,10129,2019,2.67874847018543
1,278,10132,2016,2.54665083653788
1,278,10132,2019,2.8899068006486
1,278,10135,2016,2.59112358498708
1,278,10135,2019,2.94052418605965
1,278,10138,2016,2.43323469551733
1,278,10138,2019,2.8942700946004
1,278,10141,2019,2.91284009445672
1,278,10144,2016,2.31079010170272
1,278,10144,2019,2.92547813737817
1,278,10147,2019,2.8713113386639
1,278,10150,2016,2.35375586724065
1,278,10150,2019,2.60494758411533
1,278,10153,2019,2.63908638048095
1,278,10156,2019,2.75731159786795
1,278,10159,2016,2.36304557592466
1,278,10159,2019,2.61746196737612
1,278,10162,2016,2.37308018814734
1,278,10162,2019,2.67909832025836
1,278,10165,2019,2.68425297167353
1,278,10168,2016,2.32948616682045
1,278,10168,2019,2.66578391784677
1,278,10171,2019,2.67890013056812
1,278,10174,2016,2.18788958012924
1,278,10174,2019,2.7319377038228
1,278,10177,2019,2.73468642876075
1,278,10180,2016,2.51623467168342
1,278,10180,2019,2.76302980500352
1,279,10183,2019,2.97045814603429
1,279,10186,2016,2.89612482294217
1,279,10186,2019,3.01619786178608
1,279,10189,2019,2.87799462925328
