"matinh","mahuyen","maxa","year","mean_pos_WI"
27,259,9268,2019,2.99418681193985
27,259,9274,2014,2.57865913711904
27,259,9274,2019,2.9240805135276
27,259,9277,2014,2.51703631358506
27,259,9277,2019,2.86158008354629
27,259,9280,2019,2.43946316607929
27,259,9283,2014,2.73085200416064
27,259,9283,2019,3.0091018439658
27,259,9289,2014,2.59581217371588
27,259,9289,2019,2.82021720174828
27,259,9292,2014,2.67195499453245
27,259,9292,2019,2.83650809078262
27,259,9295,2014,2.66667842752347
27,259,9295,2019,2.88390483820909
27,259,9298,2019,3.01861049542201
27,259,9301,2019,2.94420797378873
27,259,9304,2014,2.66662466495659
27,259,9304,2019,3.10183988081923
27,259,9307,2019,3.10391880947217
27,259,9310,2014,2.35416650483765
27,259,9310,2019,2.96724274161784
27,259,9313,2014,2.78452692214049
27,259,9313,2019,3.01024683000993
27,259,9316,2014,2.67611109218814
27,259,9316,2019,3.02813652673802
27,260,9319,2014,3.00816107243023
27,260,9319,2019,3.06143239599694
27,260,9322,2014,2.80410091282407
27,260,9322,2019,2.99094195111208
27,260,9328,2014,2.86733528629408
27,260,9328,2019,2.75016625970447
27,260,9334,2014,2.72148318472786
27,260,9334,2019,3.04668992925203
27,260,9337,2014,2.84857688503126
27,260,9337,2019,3.07722566842597
27,260,9340,2014,2.80462013888356
27,260,9340,2019,2.55980580536208
27,260,9343,2014,2.59211252385558
27,260,9343,2019,2.96325480941386
27,260,9346,2014,2.93741087972292
27,260,9346,2019,2.99667500773163
27,260,9349,2014,2.82561114645992
27,260,9349,2019,2.96967660060514
27,260,9352,2014,2.88593831777371
27,260,9352,2019,3.0097725899972
27,260,9355,2014,2.68310094228264
27,260,9355,2019,2.49074053027755
27,260,9358,2014,2.52118817028292
27,260,9358,2019,2.90417508208296
27,260,9361,2014,2.78240083382227
27,260,9361,2019,3.02341982438452
27,260,9364,2014,2.67227652018971
27,260,9364,2019,2.99021856320117
27,261,9367,2014,3.0929891916456
27,261,9367,2019,3.11750804975417
27,261,9370,2014,2.8699062564918
27,261,9370,2019,2.91778493822745
27,261,9373,2014,2.96801964336292
27,261,9373,2019,3.04440082197397
27,261,9376,2014,2.9100710147352
27,261,9376,2019,2.9593642146247
27,261,9379,2014,2.98077062642882
27,261,9379,2019,3.03273450237542
27,261,9382,2014,3.01533149387491
27,261,9382,2019,3.05013461532822
27,261,9383,2014,2.80017727923319
27,261,9383,2019,2.97544090952307
27,261,9385,2014,2.84263268837787
27,261,9385,2019,2.84750208635026
27,261,9388,2014,2.85957686832142
27,261,9388,2019,3.07609328227453
27,261,9391,2014,2.9086619686887
27,261,9391,2019,2.95418586834993
27,261,9394,2014,3.0015167791477
27,261,9394,2019,2.96025720720503
27,261,9397,2014,2.70659020773134
27,261,9397,2019,2.49629397967992
27,262,9400,2014,2.69958093089679
27,262,9400,2019,2.94542095016776
27,262,9403,2014,2.6763028144131
27,262,9403,2019,2.95677931203289
27,262,9406,2014,2.33541692644115
27,262,9406,2019,2.94832493795383
27,262,9409,2014,2.41705826100977
27,262,9409,2019,2.94555227622382
27,262,9412,2019,3.03713804515592
27,262,9415,2014,2.6298119211403
27,262,9415,2019,3.06137321447027
27,262,9418,2014,2.58404261944112
27,262,9418,2019,2.91806593859799
27,262,9421,2014,2.69867018535437
27,262,9421,2019,2.98105736195114
27,262,9424,2014,2.81160183657279
27,262,9424,2019,2.91085376048178
27,262,9427,2014,2.77208763451654
27,262,9427,2019,2.96557758793707
27,262,9430,2014,2.67006589085265
27,262,9430,2019,2.93057278955964
27,262,9433,2014,2.78885734455545
27,262,9433,2019,2.82840971816647
27,262,9436,2014,2.61649493712868
27,262,9436,2019,2.94855866404062
27,262,9439,2014,2.62091128352566
27,262,9439,2019,2.98881364014272
27,262,9442,2014,2.54922662818997
27,262,9442,2019,2.89541456592591
27,262,9445,2014,2.66944704020497
27,262,9445,2019,2.92503833033983
27,262,9448,2014,2.77209399249862
27,262,9448,2019,3.02692020803645
27,262,9451,2019,2.97642370776147
27,263,9454,2014,2.93103167878788
27,263,9454,2019,3.03218818757338
27,263,9457,2014,2.31189483805177
27,263,9457,2019,2.80011085490647
27,263,9460,2014,2.52831996442402
27,263,9460,2019,2.87473722717576
27,263,9463,2014,2.44270756043329
27,263,9463,2019,2.85167427030055
27,263,9466,2014,2.16921941589349
27,263,9466,2019,2.73016103466059
27,263,9469,2014,2.61438663579054
27,263,9469,2019,2.8954542903132
27,263,9472,2014,2.42934685297739
27,263,9472,2019,2.77649421830319
27,263,9475,2014,2.14763372802183
27,263,9475,2019,2.84334857835134
27,263,9478,2014,2.6138337355913
27,263,9478,2019,2.98551085326661
27,263,9481,2014,2.47111081109763
27,263,9481,2019,2.89610083642822
27,263,9484,2014,2.50815584127285
27,263,9484,2019,2.92735479123098
27,263,9487,2014,2.59753606023647
27,263,9487,2019,2.77402532515339
27,263,9490,2014,2.53575918085466
27,263,9490,2019,2.93630184352078
27,263,9493,2014,2.50357585578697
27,263,9493,2019,2.86163536961521
27,264,9496,2014,2.56899897852701
27,264,9496,2019,3.00365479794821
27,264,9499,2014,2.52970909798406
27,264,9499,2019,2.90611572485839
27,264,9502,2014,2.61922545745717
27,264,9502,2019,2.92407001262112
27,264,9505,2014,2.31369321832837
27,264,9505,2019,2.97733605011855
27,264,9508,2014,2.40589167687284
27,264,9508,2019,2.80250134361132
27,264,9511,2014,2.55052985897957
27,264,9511,2019,3.01139960477234
27,264,9514,2014,2.55404305908176
27,264,9514,2019,2.99830441855341
27,264,9517,2014,2.66616616046669
27,264,9517,2019,2.92328267352889
27,264,9520,2014,2.1400707581718
27,264,9520,2019,2.82229837346496
27,264,9523,2014,2.32946939382552
27,264,9523,2019,3.00143809719555
27,264,9526,2014,2.75017941235387
27,264,9526,2019,2.93388410777079
27,264,9529,2014,2.49733546030859
27,264,9529,2019,2.91738914160454
27,264,9532,2014,2.44187312170634
27,264,9532,2019,2.93603941830371
27,264,9535,2014,2.82456044535449
27,264,9535,2019,3.00294410813329
30,288,10507,2014,2.99759991390299
30,288,10507,2019,2.99427624375426
30,288,10510,2014,2.82814766490722
30,288,10510,2019,3.05683432275449
30,288,10513,2014,3.03738901862472
30,288,10513,2019,3.09080042572663
30,288,10514,2019,3.07759636572008
30,288,10516,2014,3.05696366415097
30,288,10516,2019,3.09040772452625
30,288,10519,2014,3.13096850117452
30,288,10519,2019,3.09719016197846
30,288,10522,2014,2.92553003157176
30,288,10522,2019,3.05079047266529
30,288,10525,2014,2.9969955041799
30,288,10525,2019,2.97701437286756
30,288,10528,2014,3.01420940491791
30,288,10528,2019,3.04711040920536
30,288,10531,2014,2.77900543712731
30,288,10531,2019,2.82418161185566
30,288,10532,2014,2.95296672647765
30,288,10532,2019,3.1017373431527
30,288,10534,2014,3.04584407405949
30,288,10534,2019,3.14944390369153
30,288,10537,2014,3.10070133706525
30,288,10537,2019,3.12708638310573
30,288,10540,2014,2.86575572432736
30,288,10540,2019,2.81099786905113
30,288,10543,2014,2.79373240985982
30,288,10543,2019,2.97626944918915
30,288,10660,2014,2.82783835956585
30,288,10660,2019,2.83376394536044
30,288,10663,2014,2.97710102474913
30,288,10663,2019,3.00456662982882
30,288,10669,2019,3.05040504169182
30,288,10672,2014,2.71360782679474
30,288,10672,2019,2.93646109501478
30,288,11002,2014,2.73848922106427
30,288,11002,2019,3.01463899437548
30,288,11011,2014,2.77922062392777
30,288,11011,2019,3.00229855248674
30,290,10546,2014,3.03914456588063
30,290,10546,2019,3.02542680548128
30,290,10549,2014,2.92817496139744
30,290,10549,2019,2.89474755984482
30,290,10552,2014,2.49971497071209
30,290,10552,2019,2.92166862743231
30,290,10555,2014,2.79256126595632
30,290,10555,2019,2.96499429889802
30,290,10558,2019,2.6765723449595
30,290,10561,2019,2.98737455985408
30,290,10564,2014,2.91812524352703
30,290,10564,2019,2.95022211192324
30,290,10567,2014,2.81672373909399
30,290,10567,2019,3.03508323031536
30,290,10570,2014,2.79775303794788
30,290,10570,2019,2.96339136835894
30,290,10573,2019,2.84730866476036
30,290,10576,2014,2.6434214424798
30,290,10576,2019,3.00738399538165
30,290,10579,2014,2.86310305500917
30,290,10579,2019,3.03546148700063
30,290,10582,2014,2.67896029339407
30,290,10582,2019,2.99699361195692
30,290,10585,2014,2.7078821472985
30,290,10585,2019,2.92314941858686
30,290,10588,2019,2.92671647563347
30,290,10591,2019,2.84862623105917
30,290,10594,2014,2.41051946830227
30,290,10594,2019,2.99987927286545
30,290,10597,2019,2.87958095265405
30,290,10600,2014,2.68239482620519
30,290,10600,2019,2.87804401025531
30,290,10603,2014,2.62056973907139
30,290,10603,2019,2.93553728354375
30,291,10606,2014,3.01237665305547
30,291,10606,2019,3.05443791872279
30,291,10609,2014,2.21402408921496
30,291,10609,2019,2.81873685622081
30,291,10612,2014,2.93042004155803
30,291,10612,2019,2.8692329598154
30,291,10615,2019,2.89896855971146
30,291,10618,2014,2.18884128830558
30,291,10618,2019,2.88030388660942
30,291,10621,2014,2.8379511235542
30,291,10621,2019,2.90649744947993
30,291,10624,2014,2.35296419705825
30,291,10624,2019,2.85910004274368
30,291,10627,2019,2.98061204419263
30,291,10630,2014,2.20032797462217
30,291,10630,2019,2.91491007580556
30,291,10633,2014,2.72949550533349
30,291,10633,2019,3.03215138568712
30,291,10636,2014,2.7595856219692
30,291,10636,2019,2.97699436890902
30,291,10639,2014,2.37179299821625
30,291,10639,2019,2.94217153276746
30,291,10642,2014,2.66510707001443
30,291,10642,2019,2.93875782665766
30,291,10645,2014,2.74580604579197
30,291,10645,2019,2.89679595004701
30,291,10648,2019,2.97586381967621
30,291,10651,2014,2.70615117725471
30,291,10651,2019,2.95937884391808
30,291,10654,2014,2.66087054319383
30,291,10654,2019,2.95316558343336
30,291,10657,2019,2.94887063362849
30,291,10666,2014,2.65338232219233
30,291,10666,2019,2.9398060452824
30,292,10675,2014,2.93232915424769
30,292,10675,2019,3.01808132063241
30,292,10678,2014,2.75046569881901
30,292,10678,2019,2.95695975558158
30,292,10681,2014,2.53116656331921
30,292,10681,2019,2.83146745895864
30,292,10684,2014,2.71689297732827
30,292,10684,2019,2.81739677701299
30,292,10687,2019,2.81480216659501
30,292,10690,2014,2.69614211319966
30,292,10690,2019,2.97596497665755
30,292,10693,2019,2.90203202710734
30,292,10696,2014,2.81503181646725
30,292,10696,2019,2.96207740159582
30,292,10699,2014,2.60994687906078
30,292,10699,2019,2.85714938661972
30,292,10702,2014,2.7133965895354
30,292,10702,2019,3.01414783446793
30,292,10705,2019,2.90288709700254
30,292,10708,2014,2.49183193989074
30,292,10708,2019,2.86960008446595
30,292,10711,2014,2.38491271491541
30,292,10711,2019,2.82478272402388
30,292,10714,2014,2.84704448040327
30,292,10714,2019,2.99020346989099
30,292,10717,2014,2.2362918733498
30,292,10717,2019,2.90263158692974
30,292,10720,2014,2.46108433624774
30,292,10720,2019,2.66510060771728
30,292,10723,2014,2.53619415924692
30,292,10723,2019,2.86818135147922
30,292,10726,2014,2.58570418879891
30,292,10726,2019,2.93620856526582
30,292,10729,2014,2.8699384510077
30,292,10729,2019,2.8840529233007
30,292,10732,2014,2.4671549259744
30,292,10732,2019,2.95490045290886
30,292,10735,2014,2.60000579362883
30,292,10735,2019,2.88471259499009
30,292,10738,2019,2.80412010280253
30,292,10741,2014,2.69687706048389
30,292,10741,2019,2.99773365919395
30,292,10744,2014,2.59696625776432
30,292,10744,2019,3.00188588371168
30,292,10747,2014,2.50294404490662
30,292,10747,2019,2.78559234183108
30,293,10750,2014,2.68164191285165
30,293,10750,2019,3.01557674851739
30,293,10753,2014,2.7298256481742
30,293,10753,2019,2.79305924302891
30,293,10756,2019,2.91929930324794
30,293,10759,2014,2.88437741917383
30,293,10759,2019,2.84384505469449
30,293,10762,2014,2.84217307641095
30,293,10762,2019,2.95876942153921
30,293,10765,2014,2.80273050512514
30,293,10765,2019,2.95995547735774
30,293,10768,2014,2.43319878016584
30,293,10768,2019,2.91563455846729
30,293,10771,2014,2.36629628927386
30,293,10771,2019,2.76671620836616
30,293,10774,2019,2.91438144468263
30,293,10777,2014,2.40654373935569
30,293,10777,2019,2.77576444248277
30,293,10780,2014,2.90273318838836
30,293,10780,2019,2.94252106052067
30,293,10783,2014,2.56409375851718
30,293,10783,2019,2.92314609763553
30,293,10786,2014,2.56262285166896
30,293,10786,2019,2.83465056643191
30,293,10789,2014,2.84797412381001
30,293,10789,2019,2.93272656314037
30,293,10792,2014,2.74092115252243
30,293,10792,2019,2.97855423724376
30,293,10795,2019,2.89642338334577
30,293,10798,2014,2.59194395328376
30,293,10798,2019,2.8891267698695
30,293,10801,2014,2.17878568157251
30,293,10801,2019,2.97231414174882
30,293,10804,2019,2.92916798620958
30,293,10807,2014,2.35260877576193
30,293,10807,2019,2.75248101130828
30,293,10810,2014,2.07704261041341
30,293,10810,2019,2.8022151785559
30,294,10813,2014,2.66370132880737
30,294,10813,2019,2.9325610832394
30,294,10816,2014,2.85720263965196
30,294,10816,2019,2.9423746446044
30,294,10819,2014,2.761929863292
30,294,10819,2019,2.92239554481761
30,294,10822,2014,2.33241260741913
30,294,10822,2019,2.84702717631552
30,294,10825,2014,2.71530988773449
30,294,10825,2019,2.97237361680753
30,294,10828,2014,2.43132772055086
30,294,10828,2019,2.82389052310696
30,294,10831,2014,2.6381263226112
30,294,10831,2019,2.96990545190559
30,294,10834,2014,2.73928943276637
30,294,10834,2019,2.84196147704879
30,294,10837,2014,2.66207226928511
30,294,10837,2019,2.94760964695822
30,294,10840,2014,2.60214282250362
30,294,10840,2019,2.85941945465183
30,294,10843,2014,2.5419034774837
30,294,10843,2019,2.83420494435469
30,294,10846,2014,2.68227931379124
30,294,10846,2019,2.90105045526893
30,294,10849,2019,2.78636540782052
30,294,10852,2014,2.69362690969155
30,294,10852,2019,2.64143113834236
30,294,10855,2014,2.72808317525509
30,294,10855,2019,2.82372624986311
30,294,10858,2019,2.86376729746311
30,294,10861,2019,2.83686619569946
30,294,10864,2014,2.64317356504291
30,294,10864,2019,2.81466023967246
30,294,10867,2014,2.47906345369698
30,294,10867,2019,2.84290257557893
30,294,10870,2019,2.67195967880347
30,294,10873,2014,2.43912781025807
30,294,10873,2019,2.81613576264806
30,294,10876,2019,2.7477266744685
30,294,10879,2014,2.53280580550068
30,294,10879,2019,2.88878688004138
30,294,10882,2014,2.50509039343617
30,294,10882,2019,2.74994956142573
30,294,10885,2014,2.12402097855802
30,294,10885,2019,2.84332454027853
30,295,10888,2019,3.03549192041436
30,295,10891,2014,2.86468149624935
30,295,10891,2019,2.89064254258964
30,295,10894,2019,3.05793055261851
30,295,10897,2014,2.51017645423503
30,295,10897,2019,2.94409581124364
30,295,10900,2014,2.71980503810708
30,295,10900,2019,3.02304214880872
30,295,10903,2014,2.71179926525137
30,295,10903,2019,3.0023491939404
30,295,10906,2014,2.16278166074999
30,295,10906,2019,2.92813134364903
30,295,10909,2014,2.57466389583556
30,295,10909,2019,2.8998939028945
30,295,10912,2019,3.02579612495241
30,295,10915,2014,2.57463611885223
30,295,10915,2019,2.95152450823612
30,295,10918,2014,2.53430309608656
30,295,10918,2019,2.88608721633765
30,295,10921,2019,3.01092174701246
30,295,10924,2014,2.5578668940144
30,295,10924,2019,3.02617749135433
30,295,10927,2019,2.96313804148423
30,295,10930,2014,2.76805325038412
30,295,10930,2019,2.85064282203898
30,295,10933,2014,2.83452224007389
30,295,10933,2019,2.93980698772279
30,295,10936,2014,2.61006284595464
30,295,10936,2019,2.97882610361911
30,295,10939,2014,2.82529054509165
30,295,10939,2019,2.90950666797338
30,295,10942,2019,2.83027918802574
30,296,10945,2014,2.90289054056245
30,296,10945,2019,3.0416497941141
30,296,10948,2014,2.78069422197844
30,296,10948,2019,3.04778388233436
30,296,10951,2019,2.97883132995678
30,296,10954,2014,2.65059691152771
30,296,10954,2019,2.91750346801667
30,296,10957,2019,3.07421061929078
30,296,10960,2014,2.35899738300692
30,296,10960,2019,2.83685146394732
30,296,10963,2014,2.66518182469495
30,296,10963,2019,2.98326723255403
30,296,10966,2014,2.39334924260858
30,296,10966,2019,2.88989571879757
30,296,10969,2014,2.79258105186903
30,296,10969,2019,2.97354119691117
30,296,10972,2014,2.55090745547484
30,296,10972,2019,2.96611542701569
30,296,10975,2019,2.92398917506988
30,296,10978,2014,2.37061686686858
30,296,10978,2019,2.94411302065321
30,296,10981,2014,2.48691176814982
30,296,10981,2019,2.97830128500533
30,296,10984,2014,2.6545415495004
30,296,10984,2019,2.91708852484605
30,296,10987,2014,2.52368012935551
30,296,10987,2019,2.96624433776862
30,296,10990,2014,2.68716220665783
30,296,10990,2019,2.88749795473993
30,296,10993,2019,2.8122603765526
30,296,10996,2014,2.21840112819752
30,296,10996,2019,2.88255227151706
30,297,10999,2014,2.75480564104536
30,297,10999,2019,3.02822832733172
30,297,11005,2014,2.41585283516345
30,297,11005,2019,2.88024681925203
30,297,11008,2014,2.69996610736914
30,297,11008,2019,3.0129776944691
30,297,11014,2019,2.85238924562272
30,297,11017,2014,2.76236003939028
30,297,11017,2019,2.84037779246175
30,297,11020,2014,2.60876697358525
30,297,11020,2019,2.93911881462358
30,297,11023,2014,2.53054884651375
30,297,11023,2019,2.87569213027147
30,297,11026,2014,2.33410443209509
30,297,11026,2019,2.97220883952681
30,297,11029,2014,2.74059705974233
30,297,11029,2019,2.95999167550583
30,297,11032,2019,2.72274440247439
30,297,11035,2014,2.80410619669368
30,297,11035,2019,2.87763743583185
30,297,11038,2014,2.48360640538924
30,297,11038,2019,2.86367634247675
30,297,11041,2019,2.82870711459353
30,297,11044,2014,2.15136798887965
30,297,11044,2019,2.96252116487115
30,297,11047,2014,2.70481452729982
30,297,11047,2019,2.99272376675897
30,297,11050,2014,2.48917736816015
30,297,11050,2019,2.916324441189
30,297,11053,2014,2.5744144595478
30,297,11053,2019,2.99234007809979
30,297,11056,2014,2.61294554777737
30,297,11056,2019,2.91910062065979
30,297,11059,2019,2.84270424103517
30,297,11062,2014,2.66717070149645
30,297,11062,2019,2.9884012550301
30,297,11065,2014,2.22134745538879
30,297,11065,2019,2.86748206811953
30,297,11068,2014,2.51895720162839
30,297,11068,2019,2.85240450282924
30,297,11071,2019,2.86556387154498
30,298,11074,2014,2.79182992418477
30,298,11074,2019,2.93669793833518
30,298,11077,2014,2.45389445635047
30,298,11077,2019,2.91648327836053
30,298,11080,2014,2.72353658024943
30,298,11080,2019,2.90185041957325
30,298,11083,2014,2.54463693989369
30,298,11083,2019,2.90453255838431
30,298,11086,2014,2.57007743248503
30,298,11086,2019,2.92941869734659
30,298,11089,2014,2.6058069480656
30,298,11089,2019,2.92499721602912
30,298,11092,2019,2.97866054828172
30,298,11095,2014,2.66787106549668
30,298,11095,2019,2.88053785664452
30,298,11098,2019,2.95569519530046
30,298,11101,2014,2.69653200473285
30,298,11101,2019,2.9505108324177
30,298,11104,2014,2.57210914871174
30,298,11104,2019,2.73977719083007
30,298,11107,2019,2.8817440837123
30,298,11110,2014,2.78130296270248
30,298,11110,2019,2.81617718613968
30,298,11113,2014,2.58295613909509
30,298,11113,2019,2.91030857972942
30,298,11116,2014,2.32794784295867
30,298,11116,2019,2.80484446929631
30,298,11119,2014,2.60361314755553
30,298,11119,2019,2.90880556438306
30,298,11122,2014,2.53559344555776
30,298,11122,2019,2.90519737791671
30,298,11125,2014,2.28967042267263
30,298,11125,2019,2.89923164225428
30,298,11128,2014,2.21319291493321
30,298,11128,2019,2.92120533196766
30,298,11131,2014,2.59914941342414
30,298,11131,2019,2.92417603878068
30,298,11134,2014,2.20353525954926
30,298,11134,2019,2.93733396442003
30,298,11137,2019,2.92853636667844
30,298,11140,2014,2.62190646646352
30,298,11140,2019,2.98692429109821
30,298,11143,2014,2.66585570132965
30,298,11143,2019,2.86458402256384
30,298,11146,2014,2.24335512796863
30,298,11146,2019,2.91428494817585
30,298,11149,2014,2.5251099030938
30,298,11149,2019,2.90768766478058
30,298,11152,2014,2.67671341779104
30,298,11152,2019,2.80023091956024
30,299,11155,2014,2.82568248536343
30,299,11155,2019,2.97201441757844
30,299,11158,2019,3.02188852818881
30,299,11161,2014,2.75591709023504
30,299,11161,2019,2.97214866218395
30,299,11164,2014,2.49347193305514
30,299,11164,2019,2.89030055141261
30,299,11167,2014,2.45532843702701
30,299,11167,2019,2.76660021834391
30,299,11170,2019,2.92308329555708
30,299,11173,2014,2.30187324804522
30,299,11173,2019,2.80457084118461
30,299,11176,2014,2.09717811276079
30,299,11176,2019,2.71990592898044
30,299,11179,2014,2.77704513522151
30,299,11179,2019,3.04426105742605
30,299,11182,2019,2.85343990916305
30,299,11185,2014,2.61906812832325
30,299,11185,2019,2.79851664245349
30,299,11188,2014,2.62221558353227
30,299,11188,2019,2.89207436983435
30,299,11191,2019,2.85024467203247
30,299,11194,2014,2.56515602397257
30,299,11194,2019,2.84578041227419
30,299,11197,2014,2.34970080462067
30,299,11197,2019,2.89772137111927
30,299,11200,2019,2.67517760768609
30,299,11203,2014,2.52744964172527
30,299,11203,2019,2.97091678942769
30,299,11206,2014,2.56016096086511
30,299,11206,2019,2.84809980774699
30,299,11209,2014,2.37126417302711
30,299,11209,2019,2.88571972327258
30,299,11212,2019,2.97377792795609
30,299,11215,2014,2.78163631254725
30,299,11215,2019,2.92153278053194
30,299,11218,2019,2.73453191494661
30,299,11221,2014,2.58817883450085
30,299,11221,2019,2.85416543697025
30,299,11224,2014,2.5559779837146
30,299,11224,2019,2.86334764912234
30,299,11227,2019,2.98705834546469
30,299,11230,2014,2.16936838496341
30,299,11230,2019,2.82387417195279
30,299,11233,2014,2.60002949392003
30,299,11233,2019,2.84587785487905
30,299,11236,2019,2.93898263069491
30,300,11239,2014,3.06597830286181
30,300,11239,2019,2.93337492725266
30,300,11242,2014,2.36949292218895
30,300,11242,2019,2.91957664078333
30,300,11245,2014,2.68203707430161
30,300,11245,2019,2.99372761413347
30,300,11248,2014,2.34573022978884
30,300,11248,2019,2.69132589373363
30,300,11251,2014,2.70686703691754
30,300,11251,2019,2.94872216719139
30,300,11254,2014,2.83541066630828
30,300,11254,2019,2.82503255795158
30,300,11257,2014,2.34073883844705
30,300,11257,2019,2.77919444670089
30,300,11260,2014,2.37371395717568
30,300,11260,2019,2.92312637020539
30,300,11263,2014,2.2647524170812
30,300,11263,2019,2.68650670592968
30,300,11266,2014,2.3976508629948
30,300,11266,2019,2.60151480156797
30,300,11269,2014,2.48109324356859
30,300,11269,2019,2.93781837893173
30,300,11272,2014,2.45166895101638
30,300,11272,2019,2.86062152064355
30,300,11275,2014,2.31055000600582
30,300,11275,2019,2.78570908349376
30,300,11278,2014,2.38225500510645
30,300,11278,2019,2.92188523168169
30,300,11281,2019,2.77715270529404
30,300,11284,2014,2.20331416259843
30,300,11284,2019,2.73867735737769
30,300,11287,2014,2.46527505628241
30,300,11287,2019,2.81693431827352
30,300,11290,2014,2.45935409539577
30,300,11290,2019,2.88578553053535
30,300,11293,2014,2.29442732293661
30,300,11293,2019,2.8726440775373
31,303,11296,2014,2.93413918087671
31,303,11296,2019,2.9775576294761
31,303,11299,2014,3.04721681888811
31,303,11299,2019,2.99803348545499
31,303,11302,2014,2.99181524762989
31,303,11302,2019,3.10951921957399
31,303,11305,2014,2.97412566430581
31,303,11305,2019,3.0854311640539
31,303,11308,2014,2.97675992119636
31,303,11308,2019,3.06235429178144
31,303,11311,2014,3.05681104217536
31,303,11311,2019,3.11016755762295
31,303,11314,2014,2.97987344487161
31,303,11314,2019,3.09004347707191
31,303,11317,2014,3.03373112011834
31,303,11317,2019,3.10510421586492
31,303,11320,2019,3.09848820499336
31,303,11323,2014,3.06911064548757
31,303,11323,2019,3.10275527071661
31,303,11326,2019,3.03062039830622
31,304,11329,2014,2.95125112026459
31,304,11329,2019,3.02389866106197
31,304,11332,2014,3.05014533985454
31,304,11332,2019,3.09503621462548
31,304,11335,2014,2.96607928652104
31,304,11335,2019,3.07593202651447
31,304,11338,2014,3.02066470538844
31,304,11338,2019,3.03921623254676
31,304,11341,2014,2.97485222347049
31,304,11341,2019,3.0905896748106
31,304,11344,2014,2.98227090053612
31,304,11344,2019,3.10797697744031
31,304,11347,2014,3.00768021930629
31,304,11347,2019,3.0980189898938
31,304,11350,2014,2.96596959399979
31,304,11350,2019,3.0457366780858
31,304,11353,2014,2.96750574110613
31,304,11353,2019,3.0248650623586
31,304,11356,2014,2.99074093960895
31,304,11356,2019,3.12342734986351
31,304,11359,2014,2.85329333605731
31,304,11359,2019,2.9897349959519
31,304,11362,2014,2.93582981425753
31,304,11362,2019,3.02798319787966
31,304,11365,2014,2.8827856265652
31,304,11365,2019,3.09926339849504
31,305,11368,2014,3.05061366187398
31,305,11368,2019,3.09607218162409
31,305,11371,2014,2.99258057185413
31,305,11371,2019,3.09262043815243
31,305,11374,2014,3.05630264438436
31,305,11374,2019,3.07286193009818
31,305,11377,2014,2.96597975721048
31,305,11377,2019,3.02541162297198
31,305,11380,2014,3.02348081942946
31,305,11380,2019,3.08437600003269
31,305,11383,2014,3.05464695942326
31,305,11383,2019,3.05299492911226
31,305,11386,2014,2.92886921831598
31,305,11386,2019,3.08877042129666
31,305,11389,2014,3.04579820195995
31,305,11389,2019,3.07146290971573
31,305,11392,2014,3.05814813571333
31,305,11392,2019,3.06534285723149
31,305,11395,2014,3.08766471754815
31,305,11395,2019,3.09046366215682
31,305,11398,2014,2.96162416718578
31,305,11398,2019,3.03096445916154
31,305,11401,2014,3.07528206732163
31,305,11401,2019,3.07417587198035
31,305,11404,2014,2.90215104479456
31,305,11404,2019,2.95840756983803
31,305,11405,2014,2.89392124492283
31,305,11405,2019,2.90935637377662
31,305,11407,2014,2.99448625415952
31,305,11407,2019,3.03447694874084
31,306,11410,2014,2.9531983577198
31,306,11410,2019,3.04215585340973
31,306,11411,2014,3.04336624356053
31,306,11411,2019,3.01608056876328
31,306,11413,2014,2.87355342018764
31,306,11413,2019,3.13452678305053
31,306,11414,2014,2.89683622961062
31,306,11414,2019,3.07686785362159
31,306,11416,2014,2.98216617928075
31,306,11416,2019,3.07816613511037
31,306,11419,2014,2.97845546733765
31,306,11419,2019,3.09146565796157
31,306,11422,2014,3.05312963288107
31,306,11422,2019,3.05323824310015
31,306,11425,2014,2.80115569815777
31,306,11425,2019,3.03062796415996
31,307,11428,2014,2.9359116069998
31,307,11428,2019,3.05049218977722
31,307,11429,2014,2.96066808401637
31,307,11429,2019,3.05892534929585
31,307,11431,2014,2.85703364542809
31,307,11431,2019,2.95938777808407
31,307,11434,2014,2.86348996680713
31,307,11434,2019,3.01661286778099
31,307,11437,2014,2.91107074950995
31,307,11437,2019,2.98885403757395
31,307,11440,2014,2.75666656847559
31,307,11440,2019,2.99231353685314
31,307,11443,2014,2.93590272147175
31,307,11443,2019,2.97482047324844
31,307,11446,2014,2.88416989780392
31,307,11446,2019,2.99921117664626
31,307,11449,2014,2.8173781686781
31,307,11449,2019,2.86275014996136
31,307,11452,2014,2.51454608190021
31,307,11452,2019,3.06059598125605
31,308,11455,2014,2.94357814702185
31,308,11455,2019,3.04336966993168
31,308,11458,2014,2.83278926910333
31,308,11458,2019,3.03382049742688
31,308,11461,2019,2.95350067714493
31,308,11464,2014,3.00502052396653
31,308,11464,2019,3.02152768936277
31,308,11465,2014,2.61419236761123
31,308,11465,2019,2.80699843718905
31,308,11467,2014,2.41594128672631
31,308,11467,2019,2.81219414128267
31,308,11737,2014,2.65606550320438
31,308,11737,2019,2.87224025509899
31,309,11683,2014,2.7483096997233
31,309,11683,2019,2.93280681740587
31,309,11686,2014,2.74662029930059
31,309,11686,2019,2.8535909977705
31,309,11689,2014,2.76038294280492
31,309,11689,2019,3.00278125030766
31,309,11692,2019,2.66323204300884
31,309,11707,2014,2.48564132018264
