water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare,snow_and_ice,water_area,trees_area,grass_area,flooded_vegetation_area,crops_area,shrub_and_scrub_area,built_area,bare_area,snow_and_ice_area,Location,Label,Prediction
0.0028720677364617586,0.006681595463305712,0.007174376863986254,0.008914045058190823,0.008954277262091637,0.009324166923761368,0.008038119412958622,,,3208.0,45582.0,70.0,29.0,199.0,813.0,211.0,0.0,0.0,102.83647155761719 + 22.189016342163086,1.7737341,1.5154467
0.002728704595938325,0.0008807293488644063,0.0014097831444814801,0.002209315076470375,0.0028078153263777494,0.0039145429618656635,0.005726955831050873,,,3749.0,2718.0,7796.0,4526.0,25524.0,310.0,4092.0,0.0,0.0,105.4286880493164 + 10.304308891296387,2.1761458,2.42381
0.0045388988219201565,0.005291535519063473,0.005845960695296526,0.006172994617372751,0.006234731990844011,0.007447680924087763,0.007099512964487076,0.005188374780118465,,2604.0,24070.0,1257.0,610.0,13352.0,246.0,6965.0,7.0,0.0,105.5800552368164 + 20.616737365722656,2.5364995,2.3873312
0.00401879008859396,0.0031273020431399345,0.0046593607403337955,0.0037534316070377827,0.004746457561850548,0.005013014189898968,0.0041641611605882645,0.004079405218362808,,672.0,7816.0,1711.0,1307.0,25675.0,462.0,9545.0,2.0,0.0,105.92045593261719 + 9.814937591552734,2.2588632,1.9332509
0.006914851721376181,0.0047343410551548,0.0036377296783030033,0.0038737324066460133,0.005678136833012104,0.00623516459017992,0.0062500471249222755,0.006493536755442619,,211.0,40447.0,464.0,45.0,4689.0,1959.0,2180.0,172.0,0.0,106.73045349121094 + 11.58141040802002,2.657669,2.6861954
0.005147651303559542,0.005509908311069012,0.006480433512479067,0.00601207697764039,0.006542842835187912,0.005865430925041437,0.008690793067216873,0.014848838560283184,,19.0,23533.0,1483.0,1857.0,6168.0,14107.0,243.0,36.0,0.0,107.98780822753906 + 13.339147567749023,2.3416646,2.2658777
0.005098696798086166,0.003155397716909647,0.005734733305871487,0.006459665019065142,0.007870287634432316,0.0051606022752821445,0.00942053459584713,0.004041479434818029,,2323.0,34278.0,844.0,313.0,3865.0,6424.0,1070.0,381.0,0.0,108.83531951904297 + 11.743926048278809,2.4939039,2.4964044
0.002768966369330883,0.00419279420748353,0.0041905599646270275,0.004100248217582703,0.0037953772116452456,0.0041345758363604546,0.0037382873706519604,0.003068355843424797,,15.0,34126.0,995.0,431.0,2314.0,11336.0,91.0,24.0,0.0,103.24102783203125 + 21.21845817565918,1.4947199,1.7255448
0.00314475130289793,0.004579643718898296,0.0052073015831410885,0.0053368229418993,0.005177513230592012,0.005015576723963022,0.00485865818336606,0.0029834508895874023,,313.0,39093.0,451.0,272.0,4786.0,2848.0,1464.0,43.0,0.0,106.83355712890625 + 16.766164779663086,2.4737213,2.093086
0.006476374343037605,0.0054168254137039185,0.0050206235609948635,0.007196102757006884,0.005783794913440943,0.007589294109493494,0.006079378072172403,0.010403908789157867,,90.0,43890.0,1087.0,553.0,1526.0,618.0,1116.0,4.0,0.0,104.99703216552734 + 19.45876121520996,0.91309154,2.310656
0.0034596500918269157,0.004914233926683664,0.003173606935888529,0.0030614621937274933,0.0037251359317451715,0.0041175782680511475,0.005152300000190735,,,1004.0,6622.0,2853.0,5198.0,22684.0,202.0,6179.0,0.0,0.0,105.18182373046875 + 9.816139221191406,2.0028968,2.1613874
0.0052040573209524155,0.005047355312854052,0.005170635413378477,0.005435794126242399,0.005211017094552517,0.006100988015532494,0.006616136524826288,,,124.0,42881.0,934.0,118.0,4479.0,284.0,950.0,0.0,0.0,104.34296417236328 + 22.01912498474121,1.9473897,1.8661497
0.007080454379320145,0.0044521489180624485,0.007577715907245874,0.0054557910189032555,0.004398259799927473,0.005208346992731094,0.004918583203107119,0.0025079119950532913,,74.0,14567.0,15.0,341.0,7968.0,11322.0,14743.0,159.0,0.0,108.34144592285156 + 11.811087608337402,2.7786684,2.1473432
0.007050561718642712,0.006049486808478832,0.0067327627912163734,0.004732868168503046,0.006842606235295534,0.006197148002684116,0.010264313779771328,0.005049554165452719,,80.0,44576.0,450.0,101.0,2291.0,603.0,1504.0,9.0,0.0,106.36912536621094 + 21.89278221130371,2.7175026,2.1685457
0.0036312933079898357,0.003631246741861105,0.003601514734327793,0.0033416158985346556,0.0024940413422882557,0.0037311166524887085,0.004704171791672707,0.005196289159357548,,1173.0,15236.0,1053.0,297.0,3931.0,2615.0,21161.0,4521.0,0.0,106.60395812988281 + 11.093952178955078,2.670315,2.539781
0.006954996380954981,0.0050109392032027245,0.004829640034586191,0.0038920301012694836,0.00354097131639719,0.005705652292817831,0.005878267344087362,0.0035009384155273438,0.015637310221791267,5.0,31645.0,9917.0,661.0,781.0,6724.0,5.0,436.0,2.0,103.43926239013672 + 20.91554069519043,1.9293437,1.7050662
0.0018054612446576357,0.003150205360725522,0.002498260699212551,0.002740707714110613,0.004112043883651495,0.003934185020625591,0.004752783570438623,,,6917.0,1628.0,302.0,537.0,27241.0,296.0,12442.0,0.0,0.0,105.42902374267578 + 10.54849910736084,2.448888,2.4351847
,0.0067811510525643826,,,,0.007992920465767384,0.003893456421792507,,,0.0,50155.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,104.01063537597656 + 10.364121437072754,2.5357585,2.2259622
0.00580562511458993,0.004159760661423206,0.004719832446426153,0.004860219080001116,0.004109611269086599,0.004936209414154291,0.004834164399653673,0.012702476233243942,,540.0,29456.0,1348.0,1646.0,8800.0,1502.0,5964.0,83.0,0.0,103.62069702148438 + 22.31948471069336,2.2896864,2.2098417
0.005054257810115814,0.005357051268219948,0.00675338925793767,0.006400176789611578,0.005264414940029383,0.008390506729483604,0.006362501531839371,0.010735321789979935,,603.0,44515.0,1625.0,122.0,1263.0,258.0,1283.0,94.0,0.0,104.27537536621094 + 22.445688247680664,2.099276,1.7075126
0.003082504728808999,0.002722926903516054,0.0025082083884626627,0.002564245369285345,0.0022154601756483316,0.003571899840608239,0.0033450578339397907,0.0073345620185136795,,647.0,3193.0,648.0,116.0,6990.0,1333.0,36417.0,425.0,0.0,106.72716522216797 + 11.03225040435791,2.736427,3.0834703
,0.006580843590199947,0.005362633615732193,0.013217352330684662,0.009683232754468918,0.009518135339021683,,,,0.0,50000.0,1.0,5.0,102.0,44.0,0.0,0.0,0.0,107.57047271728516 + 14.99013614654541,2.279327,2.040275
0.0020282259210944176,0.005849882960319519,0.0062117506749928,0.007208657916635275,0.005924628581851721,0.006329806055873632,0.004559139255434275,0.006092716474086046,,187.0,45221.0,761.0,272.0,1713.0,1071.0,325.0,14.0,0.0,106.33271026611328 + 17.56304168701172,2.551696,2.4548113
0.004351687151938677,0.004624444991350174,0.004852914251387119,0.004798118956387043,0.0060002803802490234,0.005248324945569038,0.0070366207510232925,0.004013045225292444,,1719.0,36922.0,382.0,524.0,4940.0,898.0,3718.0,275.0,0.0,107.33694458007812 + 16.517166137695312,2.6020641,2.5527525
0.004555268678814173,0.0038854412268847227,0.002792950486764312,0.004063410684466362,0.0034898158628493547,0.004224161617457867,0.00515516335144639,0.005181595217436552,0.0030848775058984756,20843.0,1064.0,8912.0,6335.0,4255.0,725.0,2174.0,1210.0,19.0,106.10389709472656 + 9.448141098022461,2.1569774,2.4761016
0.0060938685201108456,0.007453252095729113,0.005886931903660297,0.005415367893874645,0.005327208898961544,0.005900027230381966,0.0040007526986300945,0.0086379898712039,,9.0,29503.0,880.0,778.0,8746.0,8889.0,12.0,5.0,0.0,107.81048583984375 + 14.13377571105957,2.6984515,2.0464275
0.003556161420419812,0.006288043688982725,0.0058878702111542225,0.005797951016575098,0.006328555289655924,0.00713815912604332,0.005725529044866562,0.00738893449306488,,1809.0,36793.0,2014.0,434.0,3080.0,1175.0,3197.0,719.0,0.0,108.01903533935547 + 15.65511703491211,2.331538,2.44237
0.0062927664257586,0.006382558960467577,0.006446808110922575,0.003909448627382517,0.0052416278049349785,0.005420399829745293,0.006511615123599768,0.007585880812257528,0.006787966005504131,1956.0,11124.0,293.0,1341.0,12003.0,10420.0,10565.0,1095.0,20.0,107.08808898925781 + 16.885711669921875,2.6826189,2.8194366
0.004184783436357975,0.005686219781637192,0.0040589296258986,0.00636856397613883,0.005739118438214064,0.006459175143390894,0.005827602464705706,0.004781140945851803,,281.0,36440.0,363.0,610.0,4782.0,5815.0,405.0,50.0,0.0,108.09745025634766 + 12.118659973144531,2.1987555,2.2843428
0.0011551614152267575,0.0014899424277245998,0.0011937818489968777,0.0009137330926023424,0.0015208461554720998,0.0029017177876085043,0.004278716631233692,0.00311345630325377,,14174.0,2653.0,944.0,1095.0,14694.0,337.0,11364.0,4069.0,0.0,105.38743591308594 + 21.288166046142578,2.9333532,2.8646798
,0.0033400580286979675,0.002147901337593794,0.002777521964162588,0.003740832442417741,0.004057453013956547,0.004358564503490925,0.004911158233880997,,0.0,219.0,16.0,95.0,4117.0,42268.0,268.0,1146.0,0.0,107.67453002929688 + 13.15971565246582,2.329906,2.2878711
0.013349759392440319,0.006347434129565954,0.0053818742744624615,0.006036915350705385,0.008069082163274288,0.005733651574701071,0.012779354117810726,,,10.0,43699.0,398.0,139.0,3664.0,260.0,1498.0,0.0,0.0,106.23741912841797 + 21.771875381469727,2.5075028,2.033082
0.0037284449208527803,0.004434097558259964,0.0033815735951066017,0.0034590756986290216,0.005806520581245422,0.005216870456933975,0.007427555043250322,,,16866.0,14245.0,194.0,894.0,1363.0,156.0,15420.0,0.0,0.0,105.79855346679688 + 10.303606986999512,2.480226,2.5818386
,0.0030990636441856623,0.002377015771344304,0.002274145372211933,0.0008257162407971919,0.003143367823213339,0.001759373932145536,,,0.0,48593.0,517.0,88.0,24.0,239.0,42.0,0.0,0.0,106.43567657470703 + 22.0141544342041,1.3165436,1.9673948
0.0027066392358392477,0.003536398056894541,0.0029833533335477114,0.003108982229605317,0.0028425243217498064,0.00428127683699131,0.0031459443271160126,0.0031726649031043053,,719.0,15069.0,3135.0,731.0,19415.0,2943.0,6827.0,57.0,0.0,108.72623443603516 + 12.781071662902832,2.4842029,2.3574543
0.004683396779000759,0.004422854166477919,0.005998080596327782,0.004971005022525787,0.003154679434373975,0.004020157270133495,0.00428707804530859,0.005543874576687813,0.004303541965782642,511.0,1149.0,164.0,204.0,15922.0,340.0,31609.0,57.0,19.0,106.53997802734375 + 10.667097091674805,2.733343,2.762382
0.005260994657874107,0.004278181586414576,0.006717483047395945,0.005805595777928829,0.0059122652746737,0.005875127390027046,0.0055082496255636215,0.00573713518679142,,1882.0,31712.0,572.0,411.0,7749.0,850.0,2770.0,200.0,0.0,105.38218688964844 + 19.153352737426758,2.4106426,2.33917
0.004184232093393803,0.004814498126506805,0.007481835782527924,0.006169237662106752,0.00844850018620491,0.007745147682726383,0.011446070857346058,0.010655384510755539,,272.0,44231.0,2960.0,77.0,1011.0,521.0,682.0,24.0,0.0,108.26578521728516 + 15.346875190734863,2.3760293,2.2150192
,0.005078100599348545,0.006710901856422424,0.0077488780952990055,0.007563385646790266,0.005160260479897261,0.0071467249654233456,,,0.0,49190.0,190.0,43.0,309.0,231.0,44.0,0.0,0.0,107.14653778076172 + 21.457799911499023,1.972615,1.9103818
0.006290849298238754,0.005352757405489683,0.0061575183644890785,0.00664709135890007,0.0059657832607626915,0.0076034641824662685,0.006481563206762075,0.009957794100046158,,792.0,33115.0,617.0,574.0,9533.0,818.0,1159.0,8.0,0.0,105.51151275634766 + 19.458040237426758,2.089322,2.243808
0.014536811038851738,0.006665696389973164,0.005825358908623457,0.0062256185337901115,0.005955705419182777,0.006311669480055571,0.006478442344814539,,,1.0,25899.0,57.0,854.0,3828.0,18643.0,200.0,0.0,0.0,108.2767105102539 + 11.568034172058105,2.6028197,2.3164406
0.004872399847954512,0.005126821808516979,0.0060213846154510975,0.00603847112506628,0.005322073120623827,0.005689283832907677,0.006600959226489067,0.010735532268881798,,130.0,41075.0,846.0,246.0,4332.0,355.0,2281.0,2.0,0.0,104.6035385131836 + 22.385847091674805,2.012461,2.0136826
0.004266879986971617,0.005683519411832094,0.005438370630145073,0.005428468342870474,0.0046402388252317905,0.00685162004083395,0.006482025142759085,0.008345754817128181,,980.0,34904.0,1095.0,1106.0,5298.0,2119.0,1574.0,5.0,0.0,105.38094329833984 + 18.604318618774414,2.246483,2.3441525
,0.00628635985776782,0.007369804196059704,0.006833227351307869,0.01083767507225275,0.00777130713686347,0.011373518034815788,,,0.0,46692.0,277.0,100.0,230.0,2660.0,139.0,0.0,0.0,102.57371520996094 + 22.24625587463379,1.1906456,1.8766961
0.002357259625568986,0.0030733069870620966,0.0032810233533382416,0.0039587244391441345,0.0032149101607501507,0.00410601356998086,0.0047963703982532024,0.008406450971961021,,639.0,5543.0,825.0,1033.0,15115.0,14208.0,7386.0,49.0,0.0,108.72623443603516 + 12.781071662902832,2.1022167,2.5354102
0.0072727627120912075,0.006478510797023773,0.0036986919585615396,0.008744807913899422,0.009684987366199493,0.008142823353409767,0.008479065261781216,,,14.0,47422.0,278.0,114.0,954.0,317.0,750.0,0.0,0.0,104.80168914794922 + 21.349483489990234,2.265822,2.0378928
0.005188120529055595,0.004946991801261902,0.006385790649801493,0.005729928147047758,0.006434223148971796,0.007532751653343439,0.007272473536431789,,,816.0,34948.0,251.0,78.0,6069.0,848.0,6609.0,0.0,0.0,106.4935073852539 + 21.2819881439209,2.5819905,2.7333813
0.0035023456439375877,0.006226253230124712,0.003129963530227542,0.0036705692764371634,0.007396331988275051,0.004331217147409916,0.010827821679413319,0.007796189282089472,,9927.0,36679.0,981.0,165.0,852.0,1003.0,142.0,6.0,0.0,103.8208236694336 + 21.89425277709961,1.8190945,1.7312799
0.004989208187907934,0.004680975805968046,0.004848042968660593,0.006396051030606031,0.004878018517047167,0.007588118780404329,0.007172620855271816,0.011053203605115414,,1009.0,40447.0,448.0,146.0,3556.0,1175.0,2614.0,177.0,0.0,106.89685821533203 + 16.765592575073242,2.524231,2.5842555
0.0038098646327853203,0.003866368904709816,0.003627255791798234,0.0028986833058297634,0.003095812164247036,0.005486720707267523,0.00523969903588295,0.0030987632926553488,,1193.0,3401.0,697.0,782.0,32090.0,640.0,10407.0,156.0,0.0,105.70576477050781 + 19.762371063232422,2.7568634,2.5558898
0.003796119475737214,0.004875989630818367,0.005813921801745892,0.005199395585805178,0.005864380858838558,0.005935058929026127,0.00534762442111969,0.004131167661398649,,964.0,38703.0,1069.0,319.0,6564.0,996.0,804.0,211.0,0.0,108.51184844970703 + 15.038494110107422,2.2944663,2.7054863
,0.006537948735058308,0.01015187706798315,0.01440226286649704,0.015642398968338966,0.013026339933276176,0.004792816936969757,,,0.0,49722.0,84.0,122.0,95.0,123.0,4.0,0.0,0.0,107.69976806640625 + 15.29348373413086,1.577724,2.1239588
,0.004084496758878231,,,,0.021271320059895515,,,,0.0,50162.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,106.2674331665039 + 17.319461822509766,2.3560514,2.0415177
0.003642140654847026,0.002492530271410942,0.002955944975838065,0.004187664948403835,0.004637909587472677,0.006457390263676643,0.006119661033153534,,,1226.0,1810.0,1796.0,1703.0,27026.0,490.0,11825.0,0.0,0.0,106.09915161132812 + 20.73618507385254,2.3218584,2.4417615
0.009387295693159103,0.005545568186789751,0.005531970411539078,0.006953568197786808,0.005033046007156372,0.008202580735087395,0.01068423967808485,0.009905770421028137,0.005993558559566736,105.0,38431.0,1101.0,470.0,4346.0,2364.0,2681.0,142.0,5.0,107.53044891357422 + 11.087597846984863,2.7711308,2.5210772
0.0036378626246005297,0.0039312830194830894,0.005712649319320917,0.004393513780087233,0.005497419741004705,0.007112413644790649,0.006405694875866175,0.011698631569743156,,6267.0,24508.0,204.0,197.0,7508.0,322.0,9777.0,411.0,0.0,105.32183837890625 + 21.044349670410156,2.7873225,2.4360948
0.0037018856965005398,0.0044779228046536446,0.007966897450387478,0.002703840145841241,0.0104536646977067,0.00875173695385456,0.0085273003205657,0.002288603922352195,0.0032234336249530315,3365.0,41444.0,1827.0,136.0,556.0,1073.0,1169.0,11.0,29.0,105.0618896484375 + 20.861669540405273,1.6219689,1.9355037
0.003819560632109642,0.004133685491979122,0.003134889993816614,0.0033251806162297726,0.003436207538470626,0.00436161644756794,0.004323633853346109,0.000534271530341357,,926.0,130.0,1274.0,3829.0,37206.0,366.0,5020.0,1.0,0.0,105.30538940429688 + 10.304449081420898,2.3809338,2.1790323
0.0019532747101038694,0.0019482456846162677,0.001601816271431744,0.0012813865905627608,0.0017563625006005168,0.0024599439930170774,0.0030265329405665398,0.0036030986811965704,,2267.0,1401.0,1130.0,486.0,11139.0,289.0,32877.0,231.0,0.0,105.97185516357422 + 21.102859497070312,2.795533,3.1216621
0.004225448239594698,0.0036907619796693325,0.005128171760588884,0.004112301394343376,0.002812377642840147,0.004032780881971121,0.005530394148081541,,,12011.0,17735.0,1021.0,7283.0,6913.0,36.0,3874.0,0.0,0.0,105.0586929321289 + 9.694079399108887,1.9762074,2.0718904
,0.006886295974254608,0.0057219997979700565,0.008482973091304302,0.00826653279364109,0.009287478402256966,0.009221798740327358,,,0.0,48769.0,450.0,166.0,414.0,129.0,12.0,0.0,0.0,107.62518310546875 + 14.318799018859863,2.382836,2.0120254
0.00322666740976274,0.004517842084169388,0.004947714973241091,0.00498441606760025,0.004559267312288284,0.005103123839944601,0.007100638467818499,,,4.0,24485.0,138.0,392.0,3433.0,19530.0,470.0,0.0,0.0,106.70478820800781 + 16.523284912109375,1.5908663,1.6564441
0.007143076509237289,0.005342293996363878,0.006430953741073608,0.005914358422160149,0.005746812559664249,0.005933036562055349,0.008232790976762772,,,66.0,47917.0,505.0,51.0,386.0,688.0,290.0,0.0,0.0,104.80438232421875 + 19.214649200439453,1.8090463,2.1251519
0.007447223179042339,0.005167276598513126,0.0065283696167171,0.004736195784062147,0.00539099657908082,0.005638382863253355,0.005958237685263157,,,10.0,14774.0,84.0,682.0,17875.0,8075.0,6432.0,0.0,0.0,108.11785125732422 + 13.764263153076172,2.29446,2.5238743
0.0031048853415995836,0.0021868234034627676,0.002540172543376684,0.0020230980589985847,0.0028872457332909107,0.002726756501942873,0.001463638385757804,,,207.0,44318.0,180.0,1416.0,391.0,238.0,977.0,0.0,0.0,106.36796569824219 + 21.77084732055664,1.3059884,1.776115
0.0021044830791652203,0.0026285110507160425,0.0024416903033852577,0.0038737610448151827,0.0028898650780320168,0.0032770538236945868,0.0038833427242934704,0.0029754198621958494,,12445.0,3762.0,566.0,421.0,15683.0,220.0,15542.0,35.0,0.0,106.09827423095703 + 20.614221572875977,2.336481,2.5246344
0.0032745646312832832,0.004150243476033211,0.005100233945995569,0.004202740266919136,0.005453942343592644,0.004837109707295895,0.0046980129554867744,0.0025181809905916452,,2403.0,13964.0,1496.0,694.0,20667.0,1117.0,7963.0,56.0,0.0,106.41658020019531 + 10.667679786682129,2.3734229,2.3034604
0.005520910955965519,0.006198002956807613,0.012142238207161427,0.009076535701751709,0.009277645498514175,0.009912218898534775,0.009060041978955269,0.0035096739884465933,0.004794232081621885,13672.0,33902.0,423.0,351.0,282.0,594.0,189.0,38.0,93.0,104.9320068359375 + 21.10563087463379,1.4647527,2.2285347
0.006040256470441818,0.005634789355099201,0.0055693332105875015,0.00627913186326623,0.00750872353091836,0.005895901937037706,0.00848577730357647,,,4.0,46003.0,1264.0,107.0,1490.0,256.0,579.0,0.0,0.0,104.86689758300781 + 21.227571487426758,2.1475542,2.0007527
0.004587538540363312,0.004135896451771259,0.003918732516467571,0.0032138521783053875,0.0051933033391833305,0.0032549239695072174,0.0038334932178258896,0.0032508689910173416,,9887.0,34811.0,828.0,248.0,855.0,2560.0,210.0,6.0,0.0,106.70640563964844 + 16.706262588500977,1.9833839,1.7772422
,0.006274572107940912,0.004827722441405058,,0.0022289534099400043,0.008956383913755417,,,,0.0,50150.0,12.0,0.0,1.0,11.0,0.0,0.0,0.0,108.4698257446289 + 12.175187110900879,2.2564476,2.3320894
0.002955490257591009,0.006300231441855431,0.006562378257513046,0.004146738443523645,0.002830974757671356,0.013022259809076786,0.019255470484495163,0.007261333987116814,,11.0,49944.0,17.0,4.0,79.0,35.0,67.0,11.0,0.0,107.70133209228516 + 15.415399551391602,1.9212079,2.2381792
,0.005641315598040819,0.007483500521630049,0.009440596215426922,0.009083406999707222,0.010495116002857685,,,,0.0,49680.0,36.0,10.0,323.0,96.0,0.0,0.0,0.0,107.29190063476562 + 12.126494407653809,1.689211,2.3046556
0.004658929537981749,0.008943399414420128,0.003198257414624095,0.0023967300076037645,0.002703145844861865,0.005579591263085604,0.008063916116952896,,,589.0,5414.0,2126.0,3887.0,31616.0,380.0,4946.0,0.0,0.0,105.42828369140625 + 9.999066352844238,1.8755727,2.3164365
0.0033482892904430628,0.004449429456144571,0.0045227291993796825,0.004454996902495623,0.006221488583832979,0.006217616144567728,0.005160653963685036,0.009064039215445518,,1794.0,37525.0,731.0,267.0,5657.0,2007.0,1155.0,494.0,0.0,108.63822937011719 + 15.097424507141113,2.2933505,2.2966719
0.0036053566727787256,0.003882089164108038,0.004644016269594431,0.00638009887188673,0.005030212923884392,0.004618252161890268,0.005595709662884474,0.006805291399359703,,5105.0,36553.0,645.0,203.0,2662.0,2004.0,1606.0,806.0,0.0,108.9913558959961 + 13.812551498413086,2.3792324,2.6150212
0.004261375870555639,0.002870304509997368,0.0028177700005471706,0.0029170908965170383,0.003284786595031619,0.0034516192972660065,0.0056588295847177505,0.006344680208712816,,972.0,5904.0,6473.0,1890.0,19579.0,3643.0,9928.0,88.0,0.0,109.03263854980469 + 12.532951354980469,2.6936848,2.6222577
0.003694861428812146,0.0034427412319928408,0.004895648919045925,0.00436634523794055,0.003467111149802804,0.0035871900618076324,0.0038120371755212545,0.006813797168433666,,1184.0,27141.0,249.0,357.0,5884.0,948.0,10150.0,5.0,0.0,105.77850341796875 + 21.408781051635742,2.4605887,2.2890248
0.003659792011603713,0.0024844903964549303,0.0030356503557413816,0.0020574291702359915,0.0031105163507163525,0.004632855299860239,0.005145526956766844,0.006814392749220133,,1958.0,5174.0,868.0,7285.0,16237.0,448.0,16488.0,394.0,0.0,106.35624694824219 + 10.973106384277344,2.752057,2.5898235
0.004271761514246464,0.004826204851269722,0.004690100438892841,0.004836251027882099,0.004568006843328476,0.005460912827402353,0.005064281169325113,0.003536952892318368,,374.0,41208.0,625.0,279.0,4170.0,1991.0,821.0,49.0,0.0,108.86774444580078 + 13.875443458557129,2.4232337,2.5313358
0.0023173086810857058,0.002804993651807308,0.002893082331866026,0.0026161554269492626,0.0020325009245425463,0.003585179103538394,0.0036539642605930567,0.008851166814565659,,2259.0,2456.0,1491.0,570.0,12467.0,2329.0,27737.0,331.0,0.0,108.27449035644531 + 15.8951997756958,2.7863967,2.808258
0.00469548162072897,0.004365443717688322,0.00845890399068594,0.008296152576804161,0.0055403681471943855,0.004766290541738272,0.005325681064277887,,,98.0,12216.0,154.0,104.0,16545.0,423.0,19953.0,0.0,0.0,107.28297424316406 + 11.028572082519531,2.802844,2.5577502
0.0034922747872769833,0.0032889405265450478,0.005154937040060759,0.0045258477330207825,0.004412032663822174,0.004229954909533262,0.00573061453178525,0.006030543241649866,,6952.0,8432.0,415.0,385.0,21653.0,698.0,10221.0,228.0,0.0,106.42611694335938 + 21.038671493530273,2.5731573,2.565496
0.003487099427729845,0.004443659447133541,0.004694031551480293,0.004758172202855349,0.004854586441069841,0.004914688412100077,0.005874928552657366,0.009946895763278008,,166.0,27767.0,633.0,1294.0,5779.0,6549.0,6208.0,108.0,0.0,107.5342025756836 + 11.514498710632324,2.5024636,2.2096555
0.0030899823177605867,0.003354024840518832,0.008245804347097874,0.004538857378065586,0.008977999910712242,0.007991709746420383,0.008895729668438435,0.009075440466403961,,37732.0,2678.0,312.0,1636.0,3663.0,47.0,3222.0,624.0,0.0,106.78534698486328 + 10.421709060668945,2.400332,2.2686195
0.005184173583984375,0.004415700677782297,0.0037090398836880922,0.004924997687339783,0.0038250747602432966,0.005685222335159779,0.004659947007894516,0.013816806487739086,,2590.0,17788.0,680.0,128.0,18925.0,198.0,9262.0,29.0,0.0,105.44670104980469 + 19.275209426879883,2.786756,2.6761622
0.0037230246234685183,0.003340038936585188,0.004045459907501936,0.0034447810612618923,0.00343961245380342,0.00567094050347805,0.00454535149037838,,,4404.0,3081.0,694.0,997.0,22347.0,301.0,16846.0,0.0,0.0,106.2930908203125 + 20.67385482788086,2.4309573,2.437391
0.0034282435663044453,0.004205666482448578,0.0045920852571725845,0.003904442535713315,0.005141840782016516,0.005579690914601088,0.0067388685420155525,0.004551133140921593,,9302.0,24350.0,865.0,1479.0,4769.0,457.0,4674.0,144.0,0.0,105.7096176147461 + 20.616254806518555,2.6200404,2.367127
0.0020670786034315825,0.0023118096869438887,0.0019304194720461965,0.0023330803960561752,0.002624644199386239,0.00362773216329515,0.0046503301709890366,,,1775.0,5830.0,12864.0,4406.0,13804.0,414.0,7487.0,0.0,0.0,105.67514038085938 + 10.242842674255371,2.207638,2.152845
,0.004106277599930763,0.004437995608896017,0.003582865232601762,0.0035294429399073124,0.0039566620253026485,0.004384159110486507,0.0043438151478767395,,0.0,29181.0,457.0,422.0,8772.0,9858.0,112.0,91.0,0.0,108.61097717285156 + 13.391961097717285,2.0835037,1.9897301
0.005677527282387018,0.005467320326715708,0.009839084930717945,0.0071082953363657,0.00817917287349701,0.009467141702771187,0.011194545775651932,0.011701378971338272,,728.0,44473.0,226.0,124.0,2956.0,523.0,619.0,23.0,0.0,105.19010162353516 + 19.580663681030273,2.0623,2.3904777
0.0023166420869529247,0.00232182489708066,0.002917099744081497,0.0029864890966564417,0.0023688722867518663,0.003078456036746502,0.0036784603726118803,0.004690613131970167,,5873.0,7097.0,91.0,736.0,14970.0,381.0,20217.0,273.0,0.0,106.556640625 + 21.098499298095703,2.8742754,2.854808
0.006606323178857565,0.005639552138745785,0.005613129120320082,0.0057747443206608295,0.006818920839577913,0.0049682785756886005,0.009729047305881977,,,13288.0,6242.0,1341.0,27132.0,233.0,17.0,146.0,0.0,0.0,105.05853271484375 + 8.7172212600708,1.9401602,2.2909684
0.0023065602872520685,0.003815311938524246,0.0036751588340848684,0.003970760852098465,0.0041808453388512135,0.005395291838794947,0.006192572880536318,0.004245857708156109,,17854.0,12792.0,212.0,2667.0,4490.0,147.0,11657.0,151.0,0.0,106.84918212890625 + 10.787459373474121,2.8502963,2.562282
0.003316247835755348,0.004856690764427185,0.004924306645989418,0.005213642492890358,0.005227314308285713,0.00582538265734911,0.0061579798348248005,0.0029186063911765814,,17820.0,2451.0,1096.0,3197.0,10636.0,383.0,13412.0,118.0,0.0,105.8918228149414 + 18.419588088989258,2.6393356,2.5031872
0.0021393687929958105,0.006614804733544588,0.007569595240056515,0.007850454188883305,0.006622511427849531,0.007851644419133663,0.007066003046929836,,,135.0,41007.0,416.0,118.0,4221.0,3802.0,140.0,0.0,0.0,108.2767105102539 + 11.568034172058105,2.6670978,2.3771806
,0.006316154729574919,0.007512834854424,0.00432418892160058,0.005234132520854473,0.0057035405188798904,0.006033633835613728,,,0.0,48447.0,186.0,31.0,912.0,24.0,506.0,0.0,0.0,104.80460357666016 + 19.031639099121094,2.4378507,2.3423371
0.0028081831987947226,0.002597725484520197,0.0031404485926032066,0.0028346094768494368,0.0027709947898983955,0.0031004738993942738,0.004803625401109457,0.005556951742619276,,11814.0,2517.0,292.0,1219.0,17610.0,259.0,15934.0,51.0,0.0,106.10317993164062 + 21.284997940063477,2.9435444,2.934252
0.022587602958083153,0.004774973262101412,0.003193959593772888,0.005728047341108322,0.007855663076043129,0.0061790673062205315,0.010744608007371426,,,6.0,37858.0,74.0,1713.0,1126.0,8479.0,62.0,0.0,0.0,106.64259338378906 + 16.645780563354492,2.605693,2.3008296
